100094884	驾车	3
10015114	Bossa Nova	2
10015114	New Age	1
10015114	R&B/Soul	1
10015114	华语	5
10015114	另类/独立	1
10015114	夜晚	3
10015114	孤独	1
10015114	学习	5
10015114	安静	1
10015114	工作	11
10015114	日语	1
10015114	校园	1
10015114	欧美	2
10015114	民谣	1
10015114	治愈	2
10015114	流行	6
10015114	清晨	1
10015114	游戏	1
10015114	电子	1
10015114	英伦	1
10015114	雷鬼	2
10015114	韩语	1
10015114	驾车	2
100198046	90后	1
100198046	下午茶	1
100198046	兴奋	1
100198046	华语	5
100198046	器乐	1
100198046	夜晚	3
100198046	孤独	3
100198046	学习	9
100198046	工作	13
100198046	快乐	1
100198046	怀旧	1
100198046	感动	1
100198046	日语	3
100198046	欧美	3
100198046	民谣	1
100198046	治愈	2
100198046	流行	4
100198046	清晨	1
100198046	电子	1
100198046	运动	1
100198046	雷鬼	3
100198046	韩语	3
100198046	驾车	1
10022561	ACG	1
10022561	世界音乐	3
10022561	伤感	1
10022561	兴奋	5
10022561	华语	11
10022561	另类/独立	1
10022561	器乐	2
10022561	夜晚	3
10022561	孤独	3
10022561	学习	3
10022561	小语种	1
10022561	工作	24
10022561	影视原声	2
10022561	快乐	1
10022561	摇滚	7
10022561	放松	3
10022561	日语	2
10022561	朋克	1
10022561	欧美	4
10022561	民族	2
10022561	民谣	1
10022561	治愈	1
10022561	流行	12
10022561	游戏	5
10022561	电子	13
10022561	翻唱	3
10022561	舞曲	4
10022561	英伦	1
10022561	说唱	2
10022561	轻音乐	4
10022561	运动	4
10022561	雷鬼	12
10022561	韩语	3
10022561	驾车	2
100316105	00后	1
100316105	Bossa Nova	1
100316105	New Age	1
100316105	R&B/Soul	4
100316105	世界音乐	2
100316105	兴奋	3
100316105	华语	7
100316105	器乐	5
100316105	夜晚	2
100316105	学习	7
100316105	安静	1
100316105	小语种	5
100316105	工作	28
100316105	影视原声	2
100316105	怀旧	2
100316105	拉丁	1
100316105	摇滚	6
100316105	放松	4
100316105	旅行	1
100316105	日语	1
100316105	榜单	4
100316105	欧美	16
100316105	民族	2
100316105	民谣	1
100316105	流行	14
100316105	清晨	1
100316105	游戏	6
100316105	电子	18
100316105	经典	2
100316105	翻唱	4
100316105	舞曲	5
100316105	说唱	1
100316105	轻音乐	4
100316105	运动	4
100316105	酒吧	1
100316105	雷鬼	23
100316105	韩语	7
100316105	驾车	10
100319429	00后	2
100319429	90后	3
100319429	Bossa Nova	4
100319429	New Age	4
100319429	R&B/Soul	4
100319429	下午茶	1
100319429	世界音乐	6
100319429	乡村	1
100319429	兴奋	9
100319429	华语	4
100319429	另类/独立	2
100319429	器乐	8
100319429	夜晚	7
100319429	孤独	5
100319429	学习	7
100319429	安静	11
100319429	工作	44
100319429	影视原声	4
100319429	快乐	2
100319429	怀旧	6
100319429	感动	2
100319429	摇滚	13
100319429	放松	9
100319429	旅行	2
100319429	日语	1
100319429	欧美	17
100319429	民族	1
100319429	民谣	1
100319429	治愈	1
100319429	流行	10
100319429	清新	1
100319429	清晨	3
100319429	游戏	6
100319429	电子	19
100319429	粤语	1
100319429	经典	1
100319429	网络歌曲	3
100319429	翻唱	5
100319429	舞曲	5
100319429	英伦	3
100319429	轻音乐	16
